Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Weekend,Peak Hour
Bukit Timah,Swiss Club,1.34063686622,103.79231074,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,55.63,26.5,1719.33,1,25.88,1,1
Bukit Timah,Swiss Club,1.34063686622,103.79231074,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,57.73,24.37,1568.14,1,31.18,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,19.62,11.12,681.8,0,8.5,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,21.33,11.12,681.8,0,10.22,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,22.78,13.8,875.32,0,8.98,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,19.62,11.12,681.8,0,8.5,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,21.33,11.12,681.8,0,10.22,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,22.78,13.8,875.32,0,8.98,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,19.62,11.12,681.8,0,8.5,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,21.33,11.12,681.8,0,10.22,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,22.78,13.8,875.32,0,8.98,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,19.62,11.12,681.8,0,8.5,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,21.33,11.12,681.8,0,10.22,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,CLEMENTI POLYCLINIC,1.312991,103.765878,22.78,13.8,875.32,0,8.98,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,23.72,7.97,510.64,2,8.25,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,26.97,10.35,673.27,1,11.4,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.68,16.93,1070.3,1,9.73,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.93,16.93,1070.3,1,9.73,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,34.98,13.53,851.21,1,18.9,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,23.72,7.97,510.64,2,8.25,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,26.97,10.35,673.27,1,11.4,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.68,16.93,1070.3,1,9.73,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.93,16.93,1070.3,1,9.73,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,34.98,13.53,851.21,1,18.9,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,24.2,8.8,538.02,1,10.68,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,30.9,24.1,1553.77,0,6.8,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,33.77,13.85,856.03,0,19.92,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,22.7,8.8,538.02,1,10.68,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,23.03,8.12,505.62,1,10.2,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,30.9,24.1,1553.77,0,6.8,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,24.2,8.8,538.02,1,10.68,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,30.9,24.1,1553.77,0,6.8,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,33.77,13.85,856.03,0,19.92,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,22.7,8.8,538.02,1,10.68,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,23.03,8.12,505.62,1,10.2,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,QUEENSTOWN POLYCLINIC,1.298751,103.801618,30.9,24.1,1553.77,0,6.8,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,32.43,5.2,321.76,1,16.52,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,37.18,10.93,672.17,0,26.25,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,26.43,5.2,321.76,1,16.52,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,37.18,10.93,672.17,0,26.25,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,32.43,5.2,321.76,1,16.52,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,37.18,10.93,672.17,0,26.25,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,26.43,5.2,321.76,1,16.52,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,ALEXANDRA HOSPITAL,1.286829,103.802524,37.18,10.93,672.17,0,26.25,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.65,10.4,638.49,2,15.33,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,33.27,16.23,1018.29,1,14.62,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,34.33,19.05,1230.58,1,13.15,0,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.97,10.4,638.49,2,17.07,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,34.7,17.22,1087.02,1,13.65,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,39.22,11.38,707.22,2,14.35,0,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.65,10.4,638.49,2,15.33,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,33.27,16.23,1018.29,1,14.62,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,34.33,19.05,1230.58,1,13.15,1,0
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.97,10.4,638.49,2,17.07,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,34.7,17.22,1087.02,1,13.65,1,1
Bukit Timah,Ulu Pandan,1.31631697011,103.781297066,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,39.22,11.38,707.22,2,14.35,1,1
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,86.82,44.97,3215.24,0,41.85,0,0
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,86.82,44.97,3215.24,0,41.85,0,1
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,92.25,45.63,3300.24,1,42.27,0,1
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,93.75,45.63,3300.24,1,45.68,0,1
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,86.82,44.97,3215.24,0,41.85,1,0
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,86.82,44.97,3215.24,0,41.85,1,1
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,92.25,45.63,3300.24,1,42.27,1,1
Changi,Changi Airport,1.34726454633,104.001006614,CHANGI GENERAL HOSPITAL,1.340571,103.949908,93.75,45.63,3300.24,1,45.68,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,82.15,44.22,3176.27,0,37.93,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,86.87,44.22,3176.27,1,37.45,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,82.15,44.22,3176.27,0,37.93,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,86.37,44.22,3176.27,1,37.45,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,86.82,44.22,3176.27,1,37.43,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,82.15,44.22,3176.27,0,37.93,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,86.87,44.22,3176.27,1,37.45,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,82.15,44.22,3176.27,0,37.93,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,86.37,44.22,3176.27,1,37.45,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,86.82,44.22,3176.27,1,37.43,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,85.42,46.75,3368.39,0,38.67,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,86.17,42.55,3077.57,1,37.65,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,88.73,46.75,3368.39,1,36.98,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,82.6,46.75,3368.39,1,33.47,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,83.77,42.55,3077.57,2,35.12,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,87.58,44.1,3172.58,1,40.82,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,85.42,46.75,3368.39,0,38.67,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,86.17,42.55,3077.57,1,37.65,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,88.73,46.75,3368.39,1,36.98,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,82.6,46.75,3368.39,1,33.47,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,83.77,42.55,3077.57,2,35.12,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,87.58,44.1,3172.58,1,40.82,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,101.12,48.27,3463.27,1,48.63,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,102.15,43.82,3169.97,2,49.35,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,107.0,45.67,3274.02,1,53.48,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,97.02,43.82,3169.97,2,45.83,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,104.5,45.67,3274.02,1,53.48,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,105.58,43.57,3130.03,1,58.13,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,101.12,48.27,3463.27,1,48.63,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,102.15,43.82,3169.97,2,49.35,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,107.0,45.67,3274.02,1,53.48,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,97.02,43.82,3169.97,2,45.83,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,104.5,45.67,3274.02,1,53.48,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,105.58,43.57,3130.03,1,58.13,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,123.87,55.0,3857.13,2,59.6,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,126.38,57.08,3977.82,2,63.23,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,132.15,42.35,3032.33,1,80.05,0,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,121.73,44.83,3210.02,1,73.22,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,124.0,52.37,3638.4,1,68.87,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,124.2,44.15,3147.71,1,70.8,0,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,123.87,55.0,3857.13,2,59.6,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,126.38,57.08,3977.82,2,63.23,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,132.15,42.35,3032.33,1,80.05,1,0
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,121.73,44.83,3210.02,1,73.22,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,124.0,52.37,3638.4,1,68.87,1,1
Changi,Changi Airport,1.34726454633,104.001006614,SINGHEALTH POLYCLINICS - MARINE PARADE,1.302615,103.908394,124.2,44.15,3147.71,1,70.8,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,35.63,12.78,855.48,0,22.85,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,38.82,13.12,868.22,1,21.12,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,42.23,5.52,349.51,2,27.43,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,34.8,8.58,564.66,2,21.33,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,36.77,13.12,868.22,1,21.13,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,40.22,8.72,575.33,1,27.73,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,35.63,12.78,855.48,0,22.85,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,38.82,13.12,868.22,1,21.12,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,42.23,5.52,349.51,2,27.43,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,34.8,8.58,564.66,2,21.33,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,36.77,13.12,868.22,1,21.13,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,40.22,8.72,575.33,1,27.73,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,32.3,5.63,353.2,1,24.55,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,32.37,10.25,663.36,0,22.12,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,37.5,5.63,353.2,0,31.87,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,32.37,10.25,663.36,0,22.12,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,35.8,5.63,353.2,1,24.55,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,36.02,10.25,663.36,1,21.6,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,32.3,5.63,353.2,1,24.55,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,32.37,10.25,663.36,0,22.12,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,37.5,5.63,353.2,0,31.87,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,32.37,10.25,663.36,0,22.12,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,35.8,5.63,353.2,1,24.55,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - TAMPINES,1.357631,103.946114,36.02,10.25,663.36,1,21.6,1,1
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,37.02,11.0,702.33,0,26.02,0,0
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,39.9,6.38,392.17,1,28.45,0,0
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,41.77,14.07,905.98,1,25.02,0,0
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,37.02,11.0,702.33,0,26.02,0,1
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,39.4,6.38,392.17,1,28.45,0,1
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,40.97,11.67,787.33,1,26.45,0,1
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,37.02,11.0,702.33,0,26.02,1,0
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,39.9,6.38,392.17,1,28.45,1,0
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,41.77,14.07,905.98,1,25.02,1,0
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,37.02,11.0,702.33,0,26.02,1,1
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,39.4,6.38,392.17,1,28.45,1,1
Changi,Changi Point,1.39031870195,103.982515007,CHANGI GENERAL HOSPITAL,1.340571,103.949908,40.97,11.67,787.33,1,26.45,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,47.35,9.85,657.06,1,34.02,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,49.73,5.23,346.9,2,36.45,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,51.07,7.95,530.45,2,35.47,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,47.68,12.57,840.61,1,33.03,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,51.97,8.5,560.46,2,39.12,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,53.63,5.78,376.91,2,40.1,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,47.35,9.85,657.06,1,34.02,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,49.73,5.23,346.9,2,36.45,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,51.07,7.95,530.45,2,35.47,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,47.68,12.57,840.61,1,33.03,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,51.97,8.5,560.46,2,39.12,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - BEDOK,1.327443,103.932362,53.63,5.78,376.91,2,40.1,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,56.77,11.9,785.02,0,44.87,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,59.13,9.08,591.93,1,46.1,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,59.75,13.88,910.14,0,45.87,0,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,52.48,9.27,599.98,1,41.03,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,53.98,4.47,281.77,2,41.27,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,56.77,11.9,785.02,0,44.87,0,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,56.77,11.9,785.02,0,44.87,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,59.13,9.08,591.93,1,46.1,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,59.75,13.88,910.14,0,45.87,1,0
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,52.48,9.27,599.98,1,41.03,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,53.98,4.47,281.77,2,41.27,1,1
Changi,Changi Point,1.39031870195,103.982515007,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,56.77,11.9,785.02,0,44.87,1,1
