"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Duration..min.","WalkTime..min.","WalkDistance..m.","Transfers","TransitTime..min.","Heuristic.Distance..km.","Weekend","Peak.Hour"
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,22.38,7.43,453.66,1,11.88,3.15723841636266,0,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,23.38,5.33,327.47,1,13.83,3.15723841636266,0,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,21.1,7.98,503.68,0,13.12,3.15723841636266,1,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,21.28,7.43,453.66,1,11.65,3.15723841636266,1,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,22.9,3.48,213.68,1,15.78,3.15723841636266,1,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,21.1,7.98,503.68,0,13.12,3.15723841636266,1,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,22.38,7.43,453.66,1,11.88,3.15723841636266,1,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,23.38,5.33,327.47,1,13.83,3.15723841636266,1,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,23.45,5.95,354.38,0,17.5,4.48142511672533,0,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.35,5.95,354.38,0,19.4,4.48142511672533,0,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.77,6.85,428.61,1,16.75,4.48142511672533,0,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,23.45,5.95,354.38,0,17.5,4.48142511672533,0,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.08,5.95,354.38,1,17,4.48142511672533,0,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.35,5.95,354.38,0,19.4,4.48142511672533,0,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,23.45,5.95,354.38,0,17.5,4.48142511672533,1,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.35,5.95,354.38,0,19.4,4.48142511672533,1,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.77,6.85,428.61,1,16.75,4.48142511672533,1,0
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,23.45,5.95,354.38,0,17.5,4.48142511672533,1,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.08,5.95,354.38,1,17,4.48142511672533,1,1
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,25.35,5.95,354.38,0,19.4,4.48142511672533,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.58,6.73,413.06,0,4.85,1.30892605662415,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,14.18,10.32,621.85,0,3.87,1.30892605662415,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,13.02,9.63,589.45,0,3.38,1.30892605662415,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,13.02,9.63,589.45,0,3.38,1.30892605662415,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.58,6.73,413.06,0,4.85,1.30892605662415,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,14.18,10.32,621.85,0,3.87,1.30892605662415,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,13.02,9.63,589.45,0,3.38,1.30892605662415,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,13.02,9.63,589.45,0,3.38,1.30892605662415,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,15.47,11.08,727.92,0,4.38,2.07557375968416,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,15.47,11.08,727.92,0,4.38,2.07557375968416,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,18.33,8.28,548.31,1,7.25,2.07557375968416,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,15.47,11.08,727.92,0,4.38,2.07557375968416,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,15.47,11.08,727.92,0,4.38,2.07557375968416,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,18.33,8.28,548.31,1,7.25,2.07557375968416,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.42,6.72,405.59,0,9.7,2.54162453495658,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,20.62,3.13,196.8,0,17.48,2.54162453495658,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.42,6.72,405.59,0,9.7,2.54162453495658,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,20.62,3.13,196.8,0,17.48,2.54162453495658,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.42,6.72,405.59,0,9.7,2.54162453495658,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,20.62,3.13,196.8,0,17.48,2.54162453495658,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.42,6.72,405.59,0,9.7,2.54162453495658,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"ALEXANDRA HOSPITAL",1.286829,103.802524,20.62,3.13,196.8,0,17.48,2.54162453495658,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,15.93,4.03,240.05,0,11.9,3.25474773588546,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,20.68,10,577.01,0,10.68,3.25474773588546,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,22.2,7.28,416.62,1,11.65,3.25474773588546,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,15.93,4.03,240.05,0,11.9,3.25474773588546,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,19.43,7.28,416.62,0,12.15,3.25474773588546,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,21.82,6.52,383.97,1,12.62,3.25474773588546,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,15.93,4.03,240.05,0,11.9,3.25474773588546,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,20.68,10,577.01,0,10.68,3.25474773588546,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,22.2,7.28,416.62,1,11.65,3.25474773588546,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,15.93,4.03,240.05,0,11.9,3.25474773588546,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,19.43,7.28,416.62,0,12.15,3.25474773588546,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"CLEMENTI POLYCLINIC",1.312991,103.765878,21.82,6.52,383.97,1,12.62,3.25474773588546,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,19.38,1.65,97.52,1,15.3,3.69793309368056,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,20.05,5.23,306.31,0,14.82,3.69793309368056,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,22.07,5.23,306.31,1,14.32,3.69793309368056,0,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,19.37,1.65,97.52,1,15.3,3.69793309368056,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,20.05,5.23,306.31,0,14.82,3.69793309368056,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,23.07,5.23,306.31,1,14.32,3.69793309368056,0,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,19.38,1.65,97.52,1,15.3,3.69793309368056,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,20.05,5.23,306.31,0,14.82,3.69793309368056,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,22.07,5.23,306.31,1,14.32,3.69793309368056,1,0
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,19.37,1.65,97.52,1,15.3,3.69793309368056,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,20.05,5.23,306.31,0,14.82,3.69793309368056,1,1
"Queenstown","Holland Drive",1.308336668,103.7947838,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,23.07,5.23,306.31,1,14.32,3.69793309368056,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,44.57,43.13,3000.26,0,1.43,1.12331054391793,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,45.57,42.67,2967.09,0,2.9,1.12331054391793,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,44.57,43.13,3000.26,0,1.43,1.12331054391793,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,44.57,43.13,3000.26,0,1.43,1.12331054391793,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,44.57,43.13,3000.26,0,1.43,1.12331054391793,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,45.57,42.67,2967.09,0,2.9,1.12331054391793,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,44.57,43.13,3000.26,0,1.43,1.12331054391793,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"ALEXANDRA HOSPITAL",1.286829,103.802524,44.57,43.13,3000.26,0,1.43,1.12331054391793,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,51.85,45.08,3139.26,0,6.77,1.47804820674746,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,51.85,45.08,3139.26,0,6.77,1.47804820674746,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,51.85,45.08,3139.26,0,6.77,1.47804820674746,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,49,40.78,2846.69,0,8.22,1.47804820674746,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,51.85,45.08,3139.26,0,6.77,1.47804820674746,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,47.68,37.43,2615.03,1,7.98,1.82104182936404,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,48.13,40.13,2785.13,0,8,1.82104182936404,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,48.13,40.13,2785.13,0,8,1.82104182936404,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,48.13,40.13,2785.13,0,8,1.82104182936404,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,47.68,37.43,2615.03,1,7.98,1.82104182936404,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,48.13,40.13,2785.13,0,8,1.82104182936404,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,48.13,40.13,2785.13,0,8,1.82104182936404,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,48.13,40.13,2785.13,0,8,1.82104182936404,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,47.3,35.67,2501.32,1,7.52,2.79268300763591,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,50.53,38.25,2654.67,1,9.72,2.79268300763591,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,45.93,35.67,2501.32,1,7.5,2.79268300763591,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,50.9,38.25,2654.67,1,9.68,2.79268300763591,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,47.3,35.67,2501.32,1,7.52,2.79268300763591,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,50.53,38.25,2654.67,1,9.72,2.79268300763591,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,45.93,35.67,2501.32,1,7.5,2.79268300763591,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,50.9,38.25,2654.67,1,9.68,2.79268300763591,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,61.48,42.82,2950.83,1,16.25,4.29207550511758,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,63.1,41,2845,1,19.77,4.29207550511758,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,64.05,38.05,2643.85,1,23.53,4.29207550511758,0,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,59.15,38.05,2643.85,0,21.1,4.29207550511758,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,61.6,44.42,3030.25,0,17.18,4.29207550511758,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,64.65,40.77,2809.25,1,18.62,4.29207550511758,0,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,61.48,42.82,2950.83,1,16.25,4.29207550511758,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,63.1,41,2845,1,19.77,4.29207550511758,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,64.05,38.05,2643.85,1,23.53,4.29207550511758,1,0
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,59.15,38.05,2643.85,0,21.1,4.29207550511758,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,61.6,44.42,3030.25,0,17.18,4.29207550511758,1,1
"Queenstown","Kent Ridge",1.285099874,103.7925684,"CLEMENTI POLYCLINIC",1.312991,103.765878,64.65,40.77,2809.25,1,18.62,4.29207550511758,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.12,9.92,615.64,0,1.2,0.749428608069578,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.32,12.67,836.68,0,3.65,1.31604206299165,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,22.45,13.47,897.18,0,8.98,1.31604206299165,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.32,12.67,836.68,0,3.65,1.31604206299165,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,20.4,17.23,1104.52,0,3.17,1.31604206299165,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.32,12.67,836.68,0,3.65,1.31604206299165,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,22.45,13.47,897.18,0,8.98,1.31604206299165,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,16.32,12.67,836.68,0,3.65,1.31604206299165,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"ALEXANDRA HOSPITAL",1.286829,103.802524,20.4,17.23,1104.52,0,3.17,1.31604206299165,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,20.42,13.15,850.37,0,7.27,1.79116803485192,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,28.3,17.37,1137.5,0,10.93,1.79116803485192,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,27.98,15.58,1055.33,0,12.4,1.79116803485192,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,28.3,17.37,1137.5,0,10.93,1.79116803485192,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,20.42,13.15,850.37,0,7.27,1.79116803485192,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,28.3,17.37,1137.5,0,10.93,1.79116803485192,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,27.98,15.58,1055.33,0,12.4,1.79116803485192,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,28.3,17.37,1137.5,0,10.93,1.79116803485192,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,23.97,7.7,477.42,2,11.15,2.84907058940257,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,26.87,17,1138.96,1,6.28,2.84907058940257,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,27.08,15.98,1052.57,1,8.97,2.84907058940257,0,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,26.92,7.7,477.42,2,11.15,2.84907058940257,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,27.27,17,1138.96,1,6.28,2.84907058940257,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,30.75,16.3,1082.77,1,12.12,2.84907058940257,0,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,23.97,7.7,477.42,2,11.15,2.84907058940257,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,26.87,17,1138.96,1,6.28,2.84907058940257,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,27.08,15.98,1052.57,1,8.97,2.84907058940257,1,0
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,26.92,7.7,477.42,2,11.15,2.84907058940257,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,27.27,17,1138.96,1,6.28,2.84907058940257,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,30.75,16.3,1082.77,1,12.12,2.84907058940257,1,1
"Queenstown","Margaret Drive",1.297224014,103.8081842,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,23.55,9.93,627.02,1,10.22,3.71965174953057,0,0
